"mturk_worker_id","nanotask_id","id","value","time_created","name","ticket_id"
"A2GDE2EZTHMC4V","1265","1611","yes","2019-03-31 20:01:37.412038","dur_pref","6623"
"A2GDE2EZTHMC4V","1265","1612","0","2019-03-31 20:01:37.453115","dur_start_min","6623"
"A2GDE2EZTHMC4V","1265","1613","30","2019-03-31 20:01:37.511570","dur_start_sec","6623"
"A2GDE2EZTHMC4V","1265","1614","5","2019-03-31 20:01:37.561791","dur_end_min","6623"
"A2GDE2EZTHMC4V","1265","1615","0","2019-03-31 20:01:37.595230","dur_end_sec","6623"
"A2GDE2EZTHMC4V","1265","1616","2","2019-03-31 20:01:37.628675","worker_years","6623"
"A2GDE2EZTHMC4V","1265","1617","0.5","2019-03-31 20:01:37.662112","worker_hours","6623"
"A2GDE2EZTHMC4V","1315","1618","no","2019-03-31 20:01:59.078947","ans","7073"
"A2GDE2EZTHMC4V","1315","1619","1380","2019-03-31 20:01:59.111994","actual_sec","7073"
"A2GDE2EZTHMC4V","1315","1620","600","2019-03-31 20:01:59.178844","predicted_sec","7073"
"A2GDE2EZTHMC4V","1316","1621","no","2019-03-31 20:02:06.462835","ans","7082"
"A2GDE2EZTHMC4V","1316","1622","480","2019-03-31 20:02:06.495929","actual_sec","7082"
"A2GDE2EZTHMC4V","1316","1623","300","2019-03-31 20:02:06.520895","predicted_sec","7082"
"A2GDE2EZTHMC4V","1317","1624","yes","2019-03-31 20:03:23.507959","ans","7091"
"A2GDE2EZTHMC4V","1317","1625","220","2019-03-31 20:03:23.540954","actual_sec","7091"
"A2GDE2EZTHMC4V","1317","1626","180","2019-03-31 20:03:23.566086","predicted_sec","7091"
"A2GDE2EZTHMC4V","1318","1627","no","2019-03-31 20:03:30.308115","ans","7100"
"A2GDE2EZTHMC4V","1318","1628","2250","2019-03-31 20:03:30.341331","actual_sec","7100"
"A2GDE2EZTHMC4V","1318","1629","1800","2019-03-31 20:03:30.374491","predicted_sec","7100"
"A2GDE2EZTHMC4V","1319","1630","no","2019-03-31 20:03:40.682776","ans","7109"
"A2GDE2EZTHMC4V","1319","1631","270","2019-03-31 20:03:40.707449","actual_sec","7109"
"A2GDE2EZTHMC4V","1319","1632","120","2019-03-31 20:03:40.732544","predicted_sec","7109"
"A2GDE2EZTHMC4V","1320","1633","yes","2019-03-31 20:03:42.783532","ans","7118"
"A2GDE2EZTHMC4V","1320","1634","1890","2019-03-31 20:03:42.874596","actual_sec","7118"
"A2GDE2EZTHMC4V","1320","1635","1800","2019-03-31 20:03:42.908014","predicted_sec","7118"
"A2GDE2EZTHMC4V","1321","1636","yes","2019-03-31 20:03:47.942524","ans","7127"
"A2GDE2EZTHMC4V","1321","1637","50","2019-03-31 20:03:47.975129","actual_sec","7127"
"A2GDE2EZTHMC4V","1321","1638","30","2019-03-31 20:03:48.008598","predicted_sec","7127"
"A2GDE2EZTHMC4V","1322","1639","yes","2019-03-31 20:03:55.035350","ans","7136"
"A2GDE2EZTHMC4V","1322","1640","130","2019-03-31 20:03:55.067728","actual_sec","7136"
"A2GDE2EZTHMC4V","1322","1641","60","2019-03-31 20:03:55.101195","predicted_sec","7136"
"AK5AFB4VLBCGK","1265","1642","yes","2019-03-31 20:04:02.643137","dur_pref","6626"
"AK5AFB4VLBCGK","1265","1643","15","2019-03-31 20:04:02.676179","dur_start_min","6626"
"AK5AFB4VLBCGK","1265","1644","30","2019-03-31 20:04:02.751441","dur_start_sec","6626"
"AK5AFB4VLBCGK","1265","1645","22","2019-03-31 20:04:02.826984","dur_end_min","6626"
"AK5AFB4VLBCGK","1265","1646","0","2019-03-31 20:04:02.860435","dur_end_sec","6626"
"AK5AFB4VLBCGK","1265","1647","4","2019-03-31 20:04:02.893922","worker_years","6626"
"AK5AFB4VLBCGK","1265","1648","3","2019-03-31 20:04:02.935926","worker_hours","6626"
"A2GDE2EZTHMC4V","1323","1649","no","2019-03-31 20:04:08.161393","ans","7145"
"A2GDE2EZTHMC4V","1323","1650","260","2019-03-31 20:04:08.194348","actual_sec","7145"
"A2GDE2EZTHMC4V","1323","1651","180","2019-03-31 20:04:08.227839","predicted_sec","7145"
"A2GDE2EZTHMC4V","1324","1652","no","2019-03-31 20:04:15.803557","ans","7154"
"A2GDE2EZTHMC4V","1324","1653","2100","2019-03-31 20:04:15.836534","actual_sec","7154"
"A2GDE2EZTHMC4V","1324","1654","1200","2019-03-31 20:04:15.870037","predicted_sec","7154"
"A2GDE2EZTHMC4V","1325","1655","yes","2019-03-31 20:04:20.580572","ans","7168"
"A2GDE2EZTHMC4V","1325","1656","1680","2019-03-31 20:04:20.612953","actual_sec","7168"
"A2GDE2EZTHMC4V","1325","1657","1500","2019-03-31 20:04:20.646361","predicted_sec","7168"
"AK5AFB4VLBCGK","1315","1658","yes","2019-03-31 20:04:21.255576","ans","7076"
"AK5AFB4VLBCGK","1315","1659","1380","2019-03-31 20:04:21.288568","actual_sec","7076"
"AK5AFB4VLBCGK","1315","1660","600","2019-03-31 20:04:21.322112","predicted_sec","7076"
"A2GDE2EZTHMC4V","1326","1661","yes","2019-03-31 20:04:25.539518","ans","7172"
"A2GDE2EZTHMC4V","1326","1662","100","2019-03-31 20:04:25.572673","actual_sec","7172"
"A2GDE2EZTHMC4V","1326","1663","60","2019-03-31 20:04:25.606120","predicted_sec","7172"
"AK5AFB4VLBCGK","1316","1664","yes","2019-03-31 20:04:26.832062","ans","7084"
"AK5AFB4VLBCGK","1316","1665","480","2019-03-31 20:04:26.865051","actual_sec","7084"
"AK5AFB4VLBCGK","1316","1666","300","2019-03-31 20:04:26.898934","predicted_sec","7084"
"A2GDE2EZTHMC4V","1327","1667","no","2019-03-31 20:04:27.649450","ans","7181"
"A2GDE2EZTHMC4V","1327","1668","400","2019-03-31 20:04:27.682471","actual_sec","7181"
"A2GDE2EZTHMC4V","1327","1669","180","2019-03-31 20:04:27.715948","predicted_sec","7181"
"A2GDE2EZTHMC4V","1328","1670","no","2019-03-31 20:04:29.442713","ans","7190"
"A2GDE2EZTHMC4V","1328","1671","1500","2019-03-31 20:04:29.475144","actual_sec","7190"
"A2GDE2EZTHMC4V","1328","1672","900","2019-03-31 20:04:29.500185","predicted_sec","7190"
"A2GDE2EZTHMC4V","1329","1673","no","2019-03-31 20:04:31.476596","ans","7199"
"A2GDE2EZTHMC4V","1329","1674","2400","2019-03-31 20:04:31.509195","actual_sec","7199"
"A2GDE2EZTHMC4V","1329","1675","1500","2019-03-31 20:04:31.542633","predicted_sec","7199"
"A2GDE2EZTHMC4V","1330","1676","no","2019-03-31 20:04:32.885086","ans","7208"
"A2GDE2EZTHMC4V","1330","1677","2970","2019-03-31 20:04:32.934832","actual_sec","7208"
"A2GDE2EZTHMC4V","1330","1678","1800","2019-03-31 20:04:32.968130","predicted_sec","7208"
"A2GDE2EZTHMC4V","1331","1679","no","2019-03-31 20:04:35.211049","ans","7217"
"A2GDE2EZTHMC4V","1331","1680","360","2019-03-31 20:04:35.243998","actual_sec","7217"
"A2GDE2EZTHMC4V","1331","1681","180","2019-03-31 20:04:35.277480","predicted_sec","7217"
"A2GDE2EZTHMC4V","1332","1682","yes","2019-03-31 20:04:40.953991","ans","7226"
"A2GDE2EZTHMC4V","1332","1683","210","2019-03-31 20:04:40.986947","actual_sec","7226"
"A2GDE2EZTHMC4V","1332","1684","120","2019-03-31 20:04:41.020395","predicted_sec","7226"
"A2GDE2EZTHMC4V","1333","1685","no","2019-03-31 20:04:48.329882","ans","7235"
"A2GDE2EZTHMC4V","1333","1686","1260","2019-03-31 20:04:48.362863","actual_sec","7235"
"A2GDE2EZTHMC4V","1333","1687","600","2019-03-31 20:04:48.396437","predicted_sec","7235"
"A2GDE2EZTHMC4V","1334","1688","no","2019-03-31 20:04:50.630932","ans","7244"
"A2GDE2EZTHMC4V","1334","1689","1080","2019-03-31 20:04:50.655649","actual_sec","7244"
"A2GDE2EZTHMC4V","1334","1690","600","2019-03-31 20:04:50.680783","predicted_sec","7244"
"A2GDE2EZTHMC4V","1335","1691","no","2019-03-31 20:04:52.223524","ans","7253"
"A2GDE2EZTHMC4V","1335","1692","1740","2019-03-31 20:04:52.256379","actual_sec","7253"
"A2GDE2EZTHMC4V","1335","1693","1200","2019-03-31 20:04:52.289947","predicted_sec","7253"
"A2GDE2EZTHMC4V","1336","1694","no","2019-03-31 20:04:56.182521","ans","7262"
"A2GDE2EZTHMC4V","1336","1695","190","2019-03-31 20:04:56.248805","actual_sec","7262"
"A2GDE2EZTHMC4V","1336","1696","60","2019-03-31 20:04:56.315828","predicted_sec","7262"
"A2GDE2EZTHMC4V","1337","1697","no","2019-03-31 20:04:59.509082","ans","7271"
"A2GDE2EZTHMC4V","1337","1698","160","2019-03-31 20:04:59.542465","actual_sec","7271"
"A2GDE2EZTHMC4V","1337","1699","60","2019-03-31 20:04:59.575507","predicted_sec","7271"
"A2GDE2EZTHMC4V","1338","1700","no","2019-03-31 20:05:02.234740","ans","7280"
"A2GDE2EZTHMC4V","1338","1701","380","2019-03-31 20:05:02.267715","actual_sec","7280"
"A2GDE2EZTHMC4V","1338","1702","180","2019-03-31 20:05:02.292900","predicted_sec","7280"
"AK5AFB4VLBCGK","1317","1703","yes","2019-03-31 20:05:03.169417","ans","7092"
"AK5AFB4VLBCGK","1317","1704","220","2019-03-31 20:05:03.201837","actual_sec","7092"
"AK5AFB4VLBCGK","1317","1705","180","2019-03-31 20:05:03.235184","predicted_sec","7092"
"A2GDE2EZTHMC4V","1339","1706","no","2019-03-31 20:05:07.828095","ans","7289"
"A2GDE2EZTHMC4V","1339","1707","110","2019-03-31 20:05:07.861022","actual_sec","7289"
"A2GDE2EZTHMC4V","1339","1708","30","2019-03-31 20:05:07.894585","predicted_sec","7289"
"A2GDE2EZTHMC4V","1340","1709","no","2019-03-31 20:05:09.536934","ans","7298"
"A2GDE2EZTHMC4V","1340","1710","250","2019-03-31 20:05:09.570000","actual_sec","7298"
"A2GDE2EZTHMC4V","1340","1711","60","2019-03-31 20:05:09.603733","predicted_sec","7298"
"AK5AFB4VLBCGK","1318","1712","yes","2019-03-31 20:05:09.738334","ans","7101"
"AK5AFB4VLBCGK","1318","1713","2250","2019-03-31 20:05:09.770793","actual_sec","7101"
"AK5AFB4VLBCGK","1318","1714","1800","2019-03-31 20:05:09.812585","predicted_sec","7101"
"A2GDE2EZTHMC4V","1341","1715","yes","2019-03-31 20:05:12.189798","ans","7307"
"A2GDE2EZTHMC4V","1341","1716","1320","2019-03-31 20:05:12.222385","actual_sec","7307"
"A2GDE2EZTHMC4V","1341","1717","1200","2019-03-31 20:05:12.255877","predicted_sec","7307"
"AK5AFB4VLBCGK","1319","1718","yes","2019-03-31 20:05:14.657459","ans","7110"
"AK5AFB4VLBCGK","1319","1719","270","2019-03-31 20:05:14.690323","actual_sec","7110"
"AK5AFB4VLBCGK","1319","1720","120","2019-03-31 20:05:14.724003","predicted_sec","7110"
"AK5AFB4VLBCGK","1320","1721","yes","2019-03-31 20:05:17.216742","ans","7119"
"AK5AFB4VLBCGK","1320","1722","1890","2019-03-31 20:05:17.250182","actual_sec","7119"
"AK5AFB4VLBCGK","1320","1723","1800","2019-03-31 20:05:17.283563","predicted_sec","7119"
"A2GDE2EZTHMC4V","1342","1724","yes","2019-03-31 20:05:18.101480","ans","7316"
"A2GDE2EZTHMC4V","1342","1725","165","2019-03-31 20:05:18.126194","actual_sec","7316"
"A2GDE2EZTHMC4V","1342","1726","120","2019-03-31 20:05:18.151345","predicted_sec","7316"
"A2GDE2EZTHMC4V","1343","1727","no","2019-03-31 20:05:19.952577","ans","7325"
"A2GDE2EZTHMC4V","1343","1728","220","2019-03-31 20:05:19.985528","actual_sec","7325"
"A2GDE2EZTHMC4V","1343","1729","30","2019-03-31 20:05:20.018937","predicted_sec","7325"
"AK5AFB4VLBCGK","1321","1730","yes","2019-03-31 20:05:21.544604","ans","7128"
"AK5AFB4VLBCGK","1321","1731","50","2019-03-31 20:05:21.578245","actual_sec","7128"
"AK5AFB4VLBCGK","1321","1732","30","2019-03-31 20:05:21.611168","predicted_sec","7128"
"A2GDE2EZTHMC4V","1344","1733","no","2019-03-31 20:05:25.104189","ans","7334"
"A2GDE2EZTHMC4V","1344","1734","2130","2019-03-31 20:05:25.137157","actual_sec","7334"
"A2GDE2EZTHMC4V","1344","1735","1500","2019-03-31 20:05:25.170551","predicted_sec","7334"
"AK5AFB4VLBCGK","1322","1736","yes","2019-03-31 20:05:29.372503","ans","7137"
"AK5AFB4VLBCGK","1322","1737","130","2019-03-31 20:05:29.412942","actual_sec","7137"
"A2GDE2EZTHMC4V","1345","1738","no","2019-03-31 20:05:29.455278","ans","7343"
"AK5AFB4VLBCGK","1322","1739","60","2019-03-31 20:05:29.480002","predicted_sec","7137"
"A2GDE2EZTHMC4V","1345","1740","1020","2019-03-31 20:05:29.505001","actual_sec","7343"
"A2GDE2EZTHMC4V","1345","1741","600","2019-03-31 20:05:29.555372","predicted_sec","7343"
"AK5AFB4VLBCGK","1323","1742","yes","2019-03-31 20:05:32.573625","ans","7146"
"AK5AFB4VLBCGK","1323","1743","260","2019-03-31 20:05:32.606628","actual_sec","7146"
"AK5AFB4VLBCGK","1323","1744","180","2019-03-31 20:05:32.640021","predicted_sec","7146"
"A2GDE2EZTHMC4V","1346","1745","no","2019-03-31 20:05:33.258033","ans","7352"
"A2GDE2EZTHMC4V","1346","1746","90","2019-03-31 20:05:33.290741","actual_sec","7352"
"A2GDE2EZTHMC4V","1346","1747","30","2019-03-31 20:05:33.324179","predicted_sec","7352"
"A2GDE2EZTHMC4V","1347","1748","yes","2019-03-31 20:05:36.917472","ans","7361"
"A2GDE2EZTHMC4V","1347","1749","1440","2019-03-31 20:05:36.958653","actual_sec","7361"
"A2GDE2EZTHMC4V","1347","1750","1200","2019-03-31 20:05:36.983793","predicted_sec","7361"
"A2GDE2EZTHMC4V","1348","1751","no","2019-03-31 20:05:40.068131","ans","7370"
"A2GDE2EZTHMC4V","1348","1752","1560","2019-03-31 20:05:40.101122","actual_sec","7370"
"A2GDE2EZTHMC4V","1348","1753","1200","2019-03-31 20:05:40.134598","predicted_sec","7370"
"A2GDE2EZTHMC4V","1349","1754","yes","2019-03-31 20:05:42.385658","ans","7379"
"A2GDE2EZTHMC4V","1349","1755","2070","2019-03-31 20:05:42.427048","actual_sec","7379"
"A2GDE2EZTHMC4V","1349","1756","1800","2019-03-31 20:05:42.460471","predicted_sec","7379"
"A2GDE2EZTHMC4V","1350","1757","yes","2019-03-31 20:06:02.799240","ans","7388"
"A2GDE2EZTHMC4V","1350","1758","1140","2019-03-31 20:06:02.865653","actual_sec","7388"
"A2GDE2EZTHMC4V","1350","1759","900","2019-03-31 20:06:02.932529","predicted_sec","7388"
"A2GDE2EZTHMC4V","1351","1760","no","2019-03-31 20:06:08.583415","ans","7397"
"A2GDE2EZTHMC4V","1351","1761","450","2019-03-31 20:06:08.616446","actual_sec","7397"
"A2GDE2EZTHMC4V","1351","1762","300","2019-03-31 20:06:08.649951","predicted_sec","7397"
"A129DU6FOHUVNO","1266","1763","no","2019-03-31 20:06:31.271650","dur_pref","6632"
"A129DU6FOHUVNO","1266","1764",,"2019-03-31 20:06:31.304605","dur_start_min","6632"
"A129DU6FOHUVNO","1266","1765",,"2019-03-31 20:06:31.338016","dur_start_sec","6632"
"A129DU6FOHUVNO","1266","1766",,"2019-03-31 20:06:31.371215","dur_end_min","6632"
"A129DU6FOHUVNO","1266","1767",,"2019-03-31 20:06:31.404817","dur_end_sec","6632"
"A129DU6FOHUVNO","1266","1768","3","2019-03-31 20:06:31.430260","worker_years","6632"
"A129DU6FOHUVNO","1266","1769","5","2019-03-31 20:06:31.463318","worker_hours","6632"
"A129DU6FOHUVNO","1316","1770","yes","2019-03-31 20:06:50.503232","ans","7083"
"A129DU6FOHUVNO","1316","1771","480","2019-03-31 20:06:50.535791","actual_sec","7083"
"A129DU6FOHUVNO","1316","1772","300","2019-03-31 20:06:50.569227","predicted_sec","7083"
"A129DU6FOHUVNO","1317","1773","yes","2019-03-31 20:06:54.554587","ans","7093"
"A129DU6FOHUVNO","1317","1774","220","2019-03-31 20:06:54.587016","actual_sec","7093"
"A129DU6FOHUVNO","1317","1775","180","2019-03-31 20:06:54.612081","predicted_sec","7093"
"A129DU6FOHUVNO","1318","1776","yes","2019-03-31 20:07:00.114163","ans","7102"
"A129DU6FOHUVNO","1318","1777","2250","2019-03-31 20:07:00.146647","actual_sec","7102"
"A129DU6FOHUVNO","1318","1778","1800","2019-03-31 20:07:00.180147","predicted_sec","7102"
"A2GDE2EZTHMC4V","1352","1779","no","2019-03-31 20:07:00.455863","ans","7406"
"A2GDE2EZTHMC4V","1352","1780","900","2019-03-31 20:07:00.488840","actual_sec","7406"
"A2GDE2EZTHMC4V","1352","1781","600","2019-03-31 20:07:00.522656","predicted_sec","7406"
"A129DU6FOHUVNO","1319","1782","yes","2019-03-31 20:07:03.315000","ans","7111"
"A129DU6FOHUVNO","1319","1783","270","2019-03-31 20:07:03.339717","actual_sec","7111"
"A129DU6FOHUVNO","1319","1784","120","2019-03-31 20:07:03.364887","predicted_sec","7111"
"A2GDE2EZTHMC4V","1353","1785","no","2019-03-31 20:07:03.590558","ans","7415"
"A2GDE2EZTHMC4V","1353","1786","1950","2019-03-31 20:07:03.615219","actual_sec","7415"
"A2GDE2EZTHMC4V","1353","1787","1500","2019-03-31 20:07:03.640359","predicted_sec","7415"
"A129DU6FOHUVNO","1320","1788","yes","2019-03-31 20:07:05.858556","ans","7120"
"A129DU6FOHUVNO","1320","1789","1890","2019-03-31 20:07:05.891453","actual_sec","7120"
"A129DU6FOHUVNO","1320","1790","1800","2019-03-31 20:07:05.933293","predicted_sec","7120"
"A2GDE2EZTHMC4V","1354","1791","no","2019-03-31 20:07:06.300503","ans","7424"
"A2GDE2EZTHMC4V","1354","1792","390","2019-03-31 20:07:06.333516","actual_sec","7424"
"A2GDE2EZTHMC4V","1354","1793","120","2019-03-31 20:07:06.366929","predicted_sec","7424"
"A129DU6FOHUVNO","1321","1794","yes","2019-03-31 20:07:10.552199","ans","7129"
"A129DU6FOHUVNO","1321","1795","50","2019-03-31 20:07:10.584570","actual_sec","7129"
"A129DU6FOHUVNO","1321","1796","30","2019-03-31 20:07:10.651565","predicted_sec","7129"
"AK5AFB4VLBCGK","1324","1797","no","2019-03-31 20:07:12.836318","ans","7155"
"AK5AFB4VLBCGK","1324","1798","2100","2019-03-31 20:07:12.969164","actual_sec","7155"
"AK5AFB4VLBCGK","1324","1799","1200","2019-03-31 20:07:13.010960","predicted_sec","7155"
"A129DU6FOHUVNO","1322","1800","yes","2019-03-31 20:07:14.553635","ans","7138"
"A129DU6FOHUVNO","1322","1801","130","2019-03-31 20:07:14.586644","actual_sec","7138"
"A129DU6FOHUVNO","1322","1802","60","2019-03-31 20:07:14.620090","predicted_sec","7138"
"AK5AFB4VLBCGK","1325","1803","yes","2019-03-31 20:07:15.279304","ans","7169"
"AK5AFB4VLBCGK","1325","1804","1680","2019-03-31 20:07:15.312296","actual_sec","7169"
"AK5AFB4VLBCGK","1325","1805","1500","2019-03-31 20:07:15.345770","predicted_sec","7169"
"AK5AFB4VLBCGK","1326","1806","yes","2019-03-31 20:07:17.230634","ans","7173"
"AK5AFB4VLBCGK","1326","1807","100","2019-03-31 20:07:17.263227","actual_sec","7173"
"AK5AFB4VLBCGK","1326","1808","60","2019-03-31 20:07:17.296668","predicted_sec","7173"
"A129DU6FOHUVNO","1323","1809","yes","2019-03-31 20:07:17.538894","ans","7147"
"A129DU6FOHUVNO","1323","1810","260","2019-03-31 20:07:17.572036","actual_sec","7147"
"A129DU6FOHUVNO","1323","1811","180","2019-03-31 20:07:17.605510","predicted_sec","7147"
"A2GDE2EZTHMC4V","1355","1812","no","2019-03-31 20:07:19.106518","ans","7433"
"A2GDE2EZTHMC4V","1355","1813","1200","2019-03-31 20:07:19.139547","actual_sec","7433"
"A2GDE2EZTHMC4V","1355","1814","600","2019-03-31 20:07:19.173000","predicted_sec","7433"
"A2GDE2EZTHMC4V","1356","1815","no","2019-03-31 20:07:20.490414","ans","7442"
"A2GDE2EZTHMC4V","1356","1816","2040","2019-03-31 20:07:20.515076","actual_sec","7442"
"A2GDE2EZTHMC4V","1356","1817","1500","2019-03-31 20:07:20.540256","predicted_sec","7442"
"AK5AFB4VLBCGK","1327","1818","yes","2019-03-31 20:07:22.166920","ans","7182"
"AK5AFB4VLBCGK","1327","1819","400","2019-03-31 20:07:22.199891","actual_sec","7182"
"AK5AFB4VLBCGK","1327","1820","180","2019-03-31 20:07:22.233343","predicted_sec","7182"
"A2GDE2EZTHMC4V","1357","1821","no","2019-03-31 20:07:22.659550","ans","7451"
"A2GDE2EZTHMC4V","1357","1822","160","2019-03-31 20:07:22.692122","actual_sec","7451"
"A2GDE2EZTHMC4V","1357","1823","30","2019-03-31 20:07:22.725584","predicted_sec","7451"
"AK5AFB4VLBCGK","1328","1824","yes","2019-03-31 20:07:24.968611","ans","7191"
"AK5AFB4VLBCGK","1328","1825","1500","2019-03-31 20:07:25.001589","actual_sec","7191"
"AK5AFB4VLBCGK","1328","1826","900","2019-03-31 20:07:25.035015","predicted_sec","7191"
"A129DU6FOHUVNO","1324","1827","no","2019-03-31 20:07:25.152335","ans","7156"
"A129DU6FOHUVNO","1324","1828","2100","2019-03-31 20:07:25.185312","actual_sec","7156"
"A129DU6FOHUVNO","1324","1829","1200","2019-03-31 20:07:25.218714","predicted_sec","7156"
"AK5AFB4VLBCGK","1329","1830","yes","2019-03-31 20:07:27.644914","ans","7200"
"AK5AFB4VLBCGK","1329","1831","2400","2019-03-31 20:07:27.669596","actual_sec","7200"
"AK5AFB4VLBCGK","1329","1832","1500","2019-03-31 20:07:27.694619","predicted_sec","7200"
"A129DU6FOHUVNO","1325","1833","yes","2019-03-31 20:07:27.987111","ans","7170"
"A129DU6FOHUVNO","1325","1834","1680","2019-03-31 20:07:28.011795","actual_sec","7170"
"A129DU6FOHUVNO","1325","1835","1500","2019-03-31 20:07:28.037449","predicted_sec","7170"
"A2GDE2EZTHMC4V","1358","1836","yes","2019-03-31 20:07:29.204704","ans","7460"
"A2GDE2EZTHMC4V","1358","1837","2160","2019-03-31 20:07:29.237810","actual_sec","7460"
"A2GDE2EZTHMC4V","1358","1838","1800","2019-03-31 20:07:29.271221","predicted_sec","7460"
"A129DU6FOHUVNO","1326","1839","yes","2019-03-31 20:07:30.521984","ans","7174"
"A129DU6FOHUVNO","1326","1840","100","2019-03-31 20:07:30.555004","actual_sec","7174"
"A129DU6FOHUVNO","1326","1841","60","2019-03-31 20:07:30.588468","predicted_sec","7174"
"AK5AFB4VLBCGK","1330","1842","no","2019-03-31 20:07:32.398212","ans","7209"
"AK5AFB4VLBCGK","1330","1843","2970","2019-03-31 20:07:32.431036","actual_sec","7209"
"AK5AFB4VLBCGK","1330","1844","1800","2019-03-31 20:07:32.531423","predicted_sec","7209"
"A2GDE2EZTHMC4V","1359","1845","no","2019-03-31 20:07:32.565874","ans","7469"
"A2GDE2EZTHMC4V","1359","1846","1260","2019-03-31 20:07:32.631748","actual_sec","7469"
"A2GDE2EZTHMC4V","1359","1847","900","2019-03-31 20:07:32.665178","predicted_sec","7469"
"A2GDE2EZTHMC4V","1360","1848","no","2019-03-31 20:07:34.291446","ans","7478"
"A2GDE2EZTHMC4V","1360","1849","1440","2019-03-31 20:07:34.324469","actual_sec","7478"
"A2GDE2EZTHMC4V","1360","1850","600","2019-03-31 20:07:34.349516","predicted_sec","7478"
"AK5AFB4VLBCGK","1331","1851","yes","2019-03-31 20:07:35.200426","ans","7218"
"AK5AFB4VLBCGK","1331","1852","360","2019-03-31 20:07:35.225090","actual_sec","7218"
"AK5AFB4VLBCGK","1331","1853","180","2019-03-31 20:07:35.250284","predicted_sec","7218"
"AK5AFB4VLBCGK","1332","1854","yes","2019-03-31 20:07:37.495414","ans","7227"
"A2GDE2EZTHMC4V","1361","1855","no","2019-03-31 20:07:37.526748","ans","7487"
"AK5AFB4VLBCGK","1332","1856","210","2019-03-31 20:07:37.559868","actual_sec","7227"
"A2GDE2EZTHMC4V","1361","1857","330","2019-03-31 20:07:37.593323","actual_sec","7487"
"AK5AFB4VLBCGK","1332","1858","120","2019-03-31 20:07:37.626705","predicted_sec","7227"
"A2GDE2EZTHMC4V","1361","1859","120","2019-03-31 20:07:37.660140","predicted_sec","7487"
"A2GDE2EZTHMC4V","1362","1860","no","2019-03-31 20:07:39.695143","ans","7496"
"A2GDE2EZTHMC4V","1362","1861","405","2019-03-31 20:07:39.728334","actual_sec","7496"
"A2GDE2EZTHMC4V","1362","1862","120","2019-03-31 20:07:39.769818","predicted_sec","7496"
"AK5AFB4VLBCGK","1333","1863","yes","2019-03-31 20:07:40.654064","ans","7236"
"AK5AFB4VLBCGK","1333","1864","1260","2019-03-31 20:07:40.687090","actual_sec","7236"
"AK5AFB4VLBCGK","1333","1865","600","2019-03-31 20:07:40.720537","predicted_sec","7236"
"A2GDE2EZTHMC4V","1363","1866","no","2019-03-31 20:07:42.388310","ans","7505"
"A2GDE2EZTHMC4V","1363","1867","220","2019-03-31 20:07:42.429741","actual_sec","7505"
"A2GDE2EZTHMC4V","1363","1868","60","2019-03-31 20:07:42.454730","predicted_sec","7505"
"A2GDE2EZTHMC4V","1364","1869","no","2019-03-31 20:07:43.939573","ans","7514"
"A2GDE2EZTHMC4V","1364","1870","240","2019-03-31 20:07:43.997240","actual_sec","7514"
"A2GDE2EZTHMC4V","1364","1871","30","2019-03-31 20:07:44.072573","predicted_sec","7514"
"A129DU6FOHUVNO","1327","1872","yes","2019-03-31 20:07:44.673581","ans","7183"
"A129DU6FOHUVNO","1327","1873","400","2019-03-31 20:07:44.706548","actual_sec","7183"
"A129DU6FOHUVNO","1327","1874","180","2019-03-31 20:07:44.739998","predicted_sec","7183"
"A2GDE2EZTHMC4V","1365","1875","no","2019-03-31 20:07:45.957608","ans","7523"
"A2GDE2EZTHMC4V","1365","1876","315","2019-03-31 20:07:45.990475","actual_sec","7523"
"A2GDE2EZTHMC4V","1365","1877","120","2019-03-31 20:07:46.023963","predicted_sec","7523"
"AK5AFB4VLBCGK","1334","1878","yes","2019-03-31 20:07:49.783480","ans","7245"
"AK5AFB4VLBCGK","1334","1879","1080","2019-03-31 20:07:49.816478","actual_sec","7245"
"AK5AFB4VLBCGK","1334","1880","600","2019-03-31 20:07:49.849962","predicted_sec","7245"
"A129DU6FOHUVNO","1328","1881","no","2019-03-31 20:07:50.859103","ans","7192"
"A129DU6FOHUVNO","1328","1882","1500","2019-03-31 20:07:50.883779","actual_sec","7192"
"A129DU6FOHUVNO","1328","1883","900","2019-03-31 20:07:50.917338","predicted_sec","7192"
"A2GDE2EZTHMC4V","1366","1884","yes","2019-03-31 20:07:50.984631","ans","7532"
"A2GDE2EZTHMC4V","1366","1885","1500","2019-03-31 20:07:51.009314","actual_sec","7532"
"A2GDE2EZTHMC4V","1366","1886","1200","2019-03-31 20:07:51.034385","predicted_sec","7532"
"AK5AFB4VLBCGK","1335","1887","yes","2019-03-31 20:07:52.269238","ans","7254"
"AK5AFB4VLBCGK","1335","1888","1740","2019-03-31 20:07:52.302252","actual_sec","7254"
"AK5AFB4VLBCGK","1335","1889","1200","2019-03-31 20:07:52.335612","predicted_sec","7254"
"A129DU6FOHUVNO","1329","1890","no","2019-03-31 20:07:54.219848","ans","7201"
"A129DU6FOHUVNO","1329","1891","2400","2019-03-31 20:07:54.252792","actual_sec","7201"
"A129DU6FOHUVNO","1329","1892","1500","2019-03-31 20:07:54.286304","predicted_sec","7201"
"AK5AFB4VLBCGK","1336","1893","yes","2019-03-31 20:07:54.904014","ans","7263"
